0x2B3D820CaB9970dCaDbbBB667E012B927608D17C,52679
0x522A57A9267b6A54ddE2f9a89863304CD0391827,31875
0xDeF3BC8F3D8765C06c1c32da27Ab8A1C6EFA11F2,100
0x32B1Dc6A72eb673c539cEA9d0C029D92a6344D7a,100
0xa981E5dA41492aFA1A22151ab19789C310cDAe21,5080
0x332Bf9A3CFe7D67DA15Cc774E69697B71D01Fa66,100
0x590Cb961aff1c2FA489467e81AF2Bb08b802A402,65583
0xFA65e65a6321c37486972d71B3f50400bd43F974,100
0x966eDB5CBE2027DABb9E9C19b4c4811df2EA19b0,16938
0x0d0B7d8396AcA528D51A9aD85a5aE0E2903f1c94,61750
0x9cDB491354086AB189Dbb17360C33970B7298d3f,2000
0xDd22D108a7D270dA13aa1565Faef5104128Fe78e,100
0x6a46f562FFCB7ff246C5Eb6B69Cd76B296c0aaE7,100
0xAA4e9Ca01011Ea77a70560633dc8A10B147367Ca,100
0x4Bcf75211f31be86AA1a8C5Daf41c009fEae9303,100
0x82CA3AB63205b404D6A4116e9C2875814E6B0D9f,100
0xBaF6f2FE0A5450Df724c47e340bB38e9507A9D4e,16938
0x250027FeFEcBAA1d0a77D9a8ec934cbED9012690,76202
0x7b370171964BEB5a97Dd8a24Bf35e46287DaaEf2,100
0xe204F2Fc6f5aA2BB968f1ecE326F59be4b514B0F,17038
0x698c5668434ac2c24fe9ab5470fb904cc308d5d6,100
0xC58D3876a94DdF168A9D5E470dE3C34d79B5Af09,16938
0x4C94a2C3B47C66207f8Da083e70ffdF544191dd0,16938
0x8aE7AE32F0B4075265306917D22Fbb0eB053Ca8a,32668
0x005c1ED2E9512a07bC83E0122c86D599f2384b8d,100
0x902a559e7512a541b5137f447DD7a43857c40695,100
0x13baC47f0f4fbfBC418E9BD33Cc02eE47E50BCAC,16938
0xd025f432F3694C54036EED5C7D5B4a22210dF4fc,17038
0xA58b3210B6F9626DFEDB9eA232E8EFc965873559,100
0x4Fda2569Ea0EF094B3a43EF553A8e1c3C1a15252 ,100
0x53651887259a01dD92381C9A2963696392BA0DDf,100
0x50db6F29C6A70aA6479E7ADFC4248d5DA900773e,32924
0x13707522372cE29Decb5a10b73a4BC8dfBe758f4,39609
0x37dbEaf8a6732Af9a690bAD1984113B0D5e08A92,100
0x7049d10d42847397b0E52408F8F8c6C23f619b47,33875
0x6a80c5b68d4d058218EB26d33c454828aa4e3766,16938
0x26a74e056EB4E3607792DCd87070E468878d14E9,100
0xba11D713bF99be96bfB95c07514d6a567E9Bd842,100
0xF964B013C1E96061AE29A601472A45bFE46FCb39,16938
0x4B17E8Da93352301807C8777Bf6a65bCd0ec47B0,32924
0xce9a4aafea9957c96921c2cd946c2ac48b25768a,100
0x6880215cF42E148783a6eAF93Fdf24D617D6b16C,100
0xe6494Bac41e5Ee1665874331FD2c82215C5b3A45,32924
0x4ED7B18310130eD390F7D436AC66be1509E11e07,39509
0x551EC9B5d484EC5407EDC4731060b980a8839AC7,39509
0x6671219099eA6CCC75Eb3f4f4200D46A97b09a19,100
0xee0b6b7047fd4aaf23e66cffd5261f3a7fb4ab29,100
0x77313d02f74BC4ee5FB5D1127d56CbFd071b2485,100
0xb5421eaE7fd3164197fa67ef906a7bB597cb0aCc,33875
0xe857a766811d24843a96ca419ba9491a1ed637ec,33875
0x742A34cEeFAbeD24dD43e8F1226769cc4185ffF5,39509
0x49936f86152164bf3e97B4f2ce377A8f2C64280a,100
0x9F33F80cDCcE696629164C5e0bDBc978c46ac951,46094
0xfB580003538eCaA8117132132116649e1AdfBb32,39509
0x408C7Ca374172CE8283FA501f5d7785475A2B961,100
0x9c0ff565272CEf43253B46ed7D67BB402466A01C,39509
0xaE9fe253ba3A5B6a416E478e0cEE7c4416d0c963,31875
0x4429f8362093602ad2c3697e901a9f0eeb1cf036,16938
0x8BaF1Bb6D6E52B6E81a9d780C2F36FE507DbF6a2,93858
0xb6729a4406dF3Be0239E3f7dEF85370c8963403D,39509
0x3790656f07d0Ca0D0d8662f0B3Fc2A456882e90C,100
0x39881F1CA1FdeD70Ebe69aCeaE933f05e925Ec48,100
0x7F20349795BE58ae7461Df05A6bbD9Df91491A2C,46094
0x76F6dFFE322E1Dd689A924ACFCebE530FF8B5868,52679
0xd576b29870a145dDe8B2B39A4531626B8d76F42F,100
0x87Ae9047f7879A229a929ad5Ee026a5AADa15b3D,26340
0x33c368Fe3f02f3Dbbb45A9777741d4955daa33fd,53876
0x3ba6F6E1561Eb6B2D7A833b82CC4d0c4065D71c7,100
0x76d30Cc09AF2B61695acd745b364E1c880032344,100
0x0c069cB27C4AdCEabeb9C72Eaa25E834051Fb97C,100
0x3e24d0460872675C30DEDA2F4676673c69Ff3270,100
0x2C9aA75080F97bC94728184Ed1F331e41259EFCC,100
0x15576a67e9619DeF9003fF76899f8C895B213c81,100
0xDc5Ca6059a11eCf6E5759485848DaF94F15C05be,20325
0x58fa362687270648fBaD1cfBC87F1CE5AA02CAb2,100
0xD0fF20bCb48598eb2152D72368BD879eD2C605DE,100
0x9952350CCeB40a9729E51C20554667c53413D353,31875
0x532610395522e19C39c1F4717A9d9f69be920c18,100
0x9ec4B42208280f28f823C7DA207618D7b9652348,100
0x55b9492a3201E4FdE0eCAB8eFD9b9FbE6DA5bF4d,26340
0xaAB0224011fAa96E4E6fB888B6A954Ca8962c431,45045
0x774e2F5c083830e9b6C56fD10396E8b5F8Bd5EBc,52679
0x0D1D965aC5B78d36Ce0c490Af9D2514D7107D0bb,100
0x4FFdbB143D5Cfc33d9e10f7497b5048283eC833d,100
0x9c062fb6187cb591c0ebb26be9a971047e9c0f2f,16938
0xc3252aC5beCE3CA2A46e14fF15116507e4Ee6803,100
0x5768A7EFCd49D65Cd489BC7bB39122C2E550cA3b,30108
0x4fef2a576965aa81A4c4e07139B2f6AFCEd55f05,19038
0x595971b2b7bA20b149C16B234E28902308544C05,100
0x4a3b760AdDD5675185ADc96643EC648B4d6008E2,100
0x1bC3510482b1045D5C75d9A53a34EdFBd2beF3f1,100
0xceb10D00C19D96DD28d407dbcF298B3254d8FBE1,100
0x500358db13703566fd2DFAABAdA174eDFb969D43,100
0x5b22816D2324f7C538Bf6eaf382A0d2F9003F1f1,80133
0x05C08f86C0e38d617B4eDEC9126B93995B904937,100
0x87f94E1fda93758a4523f53e76F04117500e4464,100
0xC2098c8342Af9f605Aa5a3B52CFC77903E78eD6A,100
0x51E4aae33514Af854591Bc68d0052b670AD54698,6705
0x49D587c7254E99a797223a4e087E4576A2C7fA91,6705
0xF393da239d8bCd9Ee132e113EF4753cBFA411c11,91090
0x36f7343Ed05BE4f85895fC193b5B72f3ECE3139b,100
0x82894EEe7964cbB7F7233180C668d9886d7252aB,26340
0x41a6eA29118Bbc191f76d5E898CA7EA331de2c34,100
0x09529c3CeFa3d8539641d78170C339d757C9906D,16938
0x3bd568cfbD2d4e16017570fAC8816Da10a31fc79,7756
0x0d61CA6C13D90D714D45E44C6E48D65ddf549AF7,51630
0x561bBbbFc0fb061EE03507334fc178EcDb478d31,16938
0x900e1a1916edDC2A4985B5515518DfB797A6534a,81019
0x5A0F4eAaC17C09bf59454f241d69282Ac1a35E2c,126647
0x24AAF3a6D56915931f6c1d16b9D6340b37a8D986,39509
0x7F5f050d45a8EA62eCFA6bD595ec18a75644d3c9,93723
0xA50482F0A7bDa371b3f3E887cD5d35D6C20b82c0,19755
0x672f7f43193d83d1DE2f13EfA1850b62bfa8120F,100
0x209f15c4aFF4a55CE722B14C49B9ADb59244e4c7,100
0xF53C2a3F4634059583414433df2f49Dc72Ff9e40,2000
0x7D6b8819851Ef3cef84C1c2945880610ee68c078,19755
0xA942E6909aFCa03398f9a91c8CD5e42BDa9903dF,98774
0x20eA0d0de5d515bA818efB193620eF2086BCeE41,100
0xe1950cB15faacAEA071b5CFD2e47BD343D166348,100
0x08E2bDfeb847f87F975D4F372CD780Ff02868336,100
0x5239a0e729cc66c79a968f7B55D5e7328e0D9881,100
0x78B033d78091775a802345B7B301dAD45fc37de7,19755
0x7aa62Bb8fBb9cAfEcF20c9982C248F0CB392A585,30208
0xa3b2A484A3be6eB11cE3e4D1E1837EF32B2FE996,31875
0xb719D88063c799D1F5588E8Cb462153601235ecE,16938
0x88B8135796bDc2D807f034e0633222DA17f6B151,13170
0x2873179C727b6CEb6379c8D1FD441Af977EFeB12,2000
0x2A9b6f644B4632F4055129Ae062ac6bF4A739795,100
0x9Dd55Bb2B6869F14E6c8fd40463fF0b8f8Fa5A19,29858
0x19BDD4def406bA1CB69da24A6A166Fa9cfba126D,100
0xbe996e9cD5886ADD200861f4b57AE955A6a47636,16938
0x2D3e6CD796A05E9861137Bf158b39738f8380961,25198
0x669105FB922F301869402043BDd79393D010e68E,25198
