address,address
0x1e5eec59f2edcc5bdb46341320e5eb6d5a65a7de,29.75
0x6aa6a776bffb55adf6e05f205de8923b639da173,340
0x981ab78c5415a5daeeb8b0a76b91c45ab6fe4e1d,29.75
0xb989d5b95a4434b77388ea944427ec82adef319a,51
0x2dd4a1dddab689c7f07704196b737f496e6c9231,850
0xce9a4aafea9957c96921c2cd946c2ac48b25768a,29.75
0x5f369aaed88d779d965de3f1ad4712ab7147f0a2,204
0x584213211706148abc3bfa6c5ad6424c43411461,901
0x970b359b647b311e22733a0abca43a4299dc7c8c,1296.25
0xfd031860ffdbf775640df9f27c21233eb2ef2d20,29.75
0xa99c2ce3a75a9f87244ba35e6a0625f1cf99d6af,29.75
0x0ff578acbbd0105b7ad2f8877447ea77c62b0a86,29.75
0x64758dcb061d7a38a0447f950831c30b26fbc4ae,29.75
0xe947c80df2cae04fe8a84e92c24715d73fc3ff29,29.75
0xfeb1d3de1b71fcea55a5cc3b3e82237a881e6033,178.5
0x7eb469a51f2caeeed92029aefa9ac0549fc92611,29.75
0x6880215cf42e148783a6eaf93fdf24d617d6b16c,29.75
0x91f08a017297f775b7a25aaa1b6b1ac69fc7451b,29.75
0xfd7c2aada1d978bcaba464f1e9f952e8a6b8e71d,29.75
0x96399ed632ecdb105417f60dbc892e5af5c16819,29.75
0xfdd831e295a94d63bdf7dd912833bfae229dbe6d,187
0xe6494bac41e5ee1665874331fd2c82215c5b3a45,29.75
0x891185a2e42d3e8ff8992eb3420ee7716c68f6c5,663
0x83af96422af4e59febb032c5a1e4e72576b9c6c9,29.75
0x02d6d18c3129b2daf924774d01597beb73ad8b1d,29.75
0x791c08f2c176b0df9820dbdc9bae36436afb5d64,29.75
0x52e14e8dfc87e8875ce5e9a94019f497b82b3e01,484.5
0x6606299405b272872fd1e79c58e1180a6d929b59,51
0xf428ab54aa479f82bdb938fbcf43e019099b0912,29.75
0x9d7a25bcfcd7fd24fe8e69c2f6f103ab7a3e53d4,29.75
0x55f4963285e6d4611b262caa6bfb187be1db1691,29.75
0x59e73c1e04ef1a5bff96968cf98c02768f2a5f6c,29.75
0xf3e6f86beb14875ee52838d55a6a9c685f546ca4,178.5
0x9c8e57b23654b1903ac7253c9defc219db31f64f,514.25
0x8f5acc92c5b55cf48ea80bdce7255d7d08fa5035,59.5
0x91c573f38ac9d18cc03caf2fd3cd1d191b56b544,204
0x638f8e3a5301be6e6f8fb0d251f620411c0c243d,909.5
0x33a8a1fbf8b6ac65cfccca6ce2ef8a9ec82247f0,29.75
0x514e373522587814d9400d7179245256dc9f3b0d,667.25
0xcf9a115e4ba9d28f91db1c9ad1680dce17ab11b6,46.75
0x5492976ef8ad2f5f7cb27d9051e5d0408effab96,29.75
0x00a4d878d8e7c25a5b6a05ea565c6859513c75a6,29.75
0xcc5197a084145c293932ca37013f6089a5e8fbbb,29.75
0xa85d365cb5c1dd187f3b52ac2ee60a8b77b510da,1062.5
0x7df618c193bffd172b2194a0b66f1c726f069d1e,425
0x082590963070b4632bf6221e0c5f240774034d05,29.75
0xee12e6e0342f569d5da85d9efc6f8fab4f369257,29.75
0x9d1756e1c1ddf4a046b855b9e215f1cda1491c87,382.5
0x41face5273a9dec2823bdb0f928ce9c1be274050,21.25
0xb1e302b3a3b0de2173c1a1c2de19d2868b7c446d,106.25
0x4387ecd47b72dd5cd23035e35390173306058f04,879.75
0x8f02c19acb8a9f85a56aa19e9732fd0f6db2c68a,29.75
0x7b43eabba0bc867b1669040547b1f167b25c5c64,29.75
0xb979337ece9b2e80e5405f98872b973c98658d60,29.75
0xdb044df75a69dabcea3694804192f3e97b6a5bf4,29.75
0x30289922f50da9f70b63de75290967834c3cdd95,29.75
0x2bce3fcf36f648e09f80500cfa0095ffc8c76700,29.75
0xd2afdce3ae0654dcceef9758f8e3090556c5b2e0,29.75
0xa2d9d7e80642164976c73b792e1b07640fbe45df,29.75
0x6855594abb7bde857ac1c921550fb6262e9e02ea,29.75
0xdf7deabfb7bdbc5b71e42e3ebbdd7cf2b07c273d,879.75
0x1ff67ced24baecf9025f98206747736e2f69fd20,29.75
0xfd5593f6477c5ce0824ff8038790cdcdccd7945b,42.5
0xba35d5c41bd091df943bd7403acc5af7ca105f39,450.5
0xe36587a9a611a4d5726ed35038cbfcad37f0eef1,879.75
0x16c30df542fcc6ac9d898f3b04ca06f88874f4dd,229.5
0x2071a3350e7a9b0a1a49d01dfaa563903a262847,29.75
0x76aefa3fb1b4776df2da053563bbd241e06a7305,59.5
0xdb99ac9f7ebf0c96498e94a782dfbe089011ce24,29.75
0x25350120c181d24f995f007de7d2d15d87262d62,29.75
0xf6aca4094c521ed25b77eff1901a6f8dd195343a,484.5
0x0ba5303c0d0c21431e27a534b84bff226becbe5f,29.75
0xc42add8541a7111bb53d1d0c7f379a0d981c9a98,29.75
0xa952225e6cc9390275fdb7ef353dee7447ab35c4,187
0xb1876c5a4255b0d91a5bad25f4943e0a43d502ea,879.75
0xd10bde6de71f25d4488259d196fb0359e7a8d677,29.75
0x2d0dee7591f87a1d65873732b1f51828284b8c99,21.25
0x599b44f23e7f557c7c01d135e11121e0ec033ccb,29.75
0x37d723701f986f338f1c2e4a645d88f46e149085,29.75
0x9eb089492aab6bae7d21c042033c7830f5e29d06,29.75
0xd66d38de22cb047739a6e29fc8c6169a4d8085ab,29.75
0x6671219099ea6ccc75eb3f4f4200d46a97b09a19,1466.25
0x0c81d3e8e9d7e7338d5f5453d8b620664a8c89d6,255
0xee0b6b7047fd4aaf23e66cffd5261f3a7fb4ab29,106.25
0x77313d02f74bc4ee5fb5d1127d56cbfd071b2485,820.25
0x4b3426804e332b4dc26141a4c9618dafe639fea9,29.75
0xf7c2c7e5e14b381e810d87f87638432c3f1393ec,378.25
0x161d4a94d3f5eeebaa1c23aae100cdf88842b011,29.75
0xf5195f672950904fe6c33ca6051fd4794d35a88e,29.75
0x0921acc964c905f25447de7c1998f7532226658f,29.75
0xb9a9e9b13dd9864680693376e57956ccc71d48cb,29.75
0xd404afe09b2d2d05218aab32505c1814e46d1f7f,29.75
0x5ceb88da12682809c01cb6148849070843a437b8,29.75
0xfc3d78f73cc762d58c2015ba8429d12d89514e5b,29.75
0xd1ca39a2e40efd66764662f7131753fdd57733ab,29.75
0x022ed89d297587a56070d765b67d2a302eb36e9d,29.75
0xa3ee53e136f1ecf743cc1525b6422f98bbf0f067,29.75
0x3e9b185e8fa95c2297d4b6deeb0927206b6cc5f9,29.75
0x2b0d59607e3c48c815e26be70a6a756d0f871945,850
0xe8d63d152c4d6593c279da430db8ce13358765a6,29.75
0x6ab9679316430260cc717b551246dbda59c6c02d,29.75
0x821101f0704cedf3a32194fddd1a9c401495d59b,229.5
0x203e729873e8a11ad2d01a776b20fe24c8ae0773,850
0x6a3e3522365924de4c948ad64d12466579f28178,89.25
0x8b4c31f0f123725f89700ca5bf4c8fa00453514b,820.25
0xd79db47ae7380f9e1ed15542eb678e2c7c11979c,29.75
0x44695de12e2bcb56290ae205b62ed83768ec51a0,29.75
0x187f4db433475240a524a75cae57b4a6fc36dcc4,1402.5
0x18c23547c2c333f43ce32690cd3cafddce20f67e,29.75
0x7e54ee970b1d1a25874adce34ae44e4629c839ef,29.75
0x8d909a6f524de8f4fac12c7248c3796e11a85eb3,29.75
0x70ab2e796d61af8e22250473b5423275a07c9286,29.75
0x4ca696298bbbee919ad91cbac20e938c8c565a64,29.75
0x313f986d55b8db81b62735ab7b4a7a4d041f4dc1,357
0xdd2cca024c978611ffe2b54baca08e9e02686a3b,850
0x742a34ceefabed24dd43e8f1226769cc4185fff5,29.75
0xd32b3f6b78229eeab6b97d14d3e241e633270939,29.75
0xcd887b28503d808a8458099d5281bf92e728f48b,850
0xf7d31f6098297a9cdc4cd3008aca721d4a386901,1092.25
0x045ffabade3ca28b59274411a849208a6fee2415,29.75
0x181e9afeca29b532a9767e79e3fc4e50792b8fe2,29.75
0xeee37179db272d985cc8b92f42dff0b47037f542,29.75
0x63f7a91a899e3ae87cd0d5c4fe70d516ad6cb2c2,29.75
0x4aa93e0e7a06cf44ab11de655b5d1f46f461c77a,29.75
0x7d03b77e28f764ddf22b293530e532679f1e3a24,29.75
0xac667b8b6c86d38375afe142f590d95817debd16,29.75
0x37ec91d038aac6a5aef68562ac5ee0476f6853a4,29.75
0xc292f064e730152abd8ac1650e31e90e1f37d780,29.75
0x8bbedff2593c6c5ab84e9e273646a2985475f449,29.75
0xb68fd639e03c2c651a46f3337ab12f04aa71db49,29.75
0x36fecacd726cf96afca2736e8f588eb8ae7a3783,29.75
0x34f7c9ef99707e74c039c4e0d3f7bd66d56a0f74,29.75
0x9df0337eb0b4b8ab8948f9e9f68fc6c5fe889cfb,29.75
0xf3c02b2293d5ee1758a566799c11f604df1732d7,29.75
0xe3f31b0f58ca8082174ff9e7bcddd24e26221c65,29.75
0x7debfecbcb6854b805f74d09333ef14ecd7a80f3,29.75
0x2819277e75f506f13c912c10ed66f4826f0b2613,29.75
0x232de661f892d750b85dbcef4b022236957fdc50,29.75
0xd479108be1d96db67347986f035b949613d18012,29.75
0x1fbc47b0dd16956a8f44a0f76bbc07c8abeb2496,29.75
0xc35d0309dae20911d02d265f82e331931afc14fd,29.75
0x507dcfcd2d273b73f6236afed6a03afb8675a9d3,21.25
0xf2db745bb3a68cc7a951c6f4000dac2ad45f3241,29.75
0x37e5b2a91900d94931146491748f72ed014535fd,412.25
0x062cdf5bf15e995ddf87b855c8992f918ad12817,306
0xd0507c41f0edc2f10c1422333b7be2fd6e60569d,29.75
0x123450eaf85ac01100758d38f9617b7558ec5d8f,29.75
0x4b34353e179e755654e52240b66ce1ee013a5b2d,29.75
0x5e0070d997d2d8fb872ee8c97224d5cb587e9759,29.75
0x92d4bfc0779f6d0640afbab1e9927218618f2887,29.75
0x4bd540c9a7b081a19939924e573ddfd848b9e6ab,29.75
0x5b996eafae54a2f70e26fd9ee105210fc84fdc1f,535.5
0x7f6a08619956ce15041c1e5485dae09a14831021,29.75
0x09cf4f2c8407f2c479705aac735cf48f7bb5a59a,29.75
0x83916f4bf3130205e18139f6c1c87a3ec5b64dd9,29.75
0xbad02b53a98bc5cdc685fb289cbe5fe02048dc96,29.75
0x97b084a2a1c16d4e52141d452aa8678d4b765448,29.75
0x2c9e5bf94ab775970b0fb685179eeb8528167f77,29.75
0xcf3cc6c6e88370e188314644ebef32ada3a61f6f,29.75
0x8ea118fbb09e0e0c136220aebe7521536dcb1631,29.75
0xd449f7dbd364c4b74cfc950dde2f41dab6d7bdaf,29.75
0x5a7a0ff79bd1fa52670869f893bc1954b2b552ae,29.75
0xc6be90c40f1ab65507eebc74ea1b820eb3770d7f,29.75
0x8ff79b4360a3ca666c0a828575c62e1423950721,29.75
0x63226a0098d3c7ab42e5e9edb7e47b919947c8cf,29.75
0x4ccb9e90732f55b566c60810b3b7a9380696c07e,29.75
0x162582621fa8fab4a7300aaebfedfe53c28c861e,29.75
0xf8a5b7ca0a9a6cfc782ad7b1e7a508b130429a3f,29.75
0x0915547544ee1feef747125db8c833565531e03a,29.75
0x2063a2abc15c6f81ed1d7211af48f36cfc56eee0,29.75
0xa93d252c9b93ae36cfa2bcd20cf8c77aa02cd29d,29.75
0x98f27e2d35d3af0f52e178237c0ea438da10387a,29.75
0xe888a86d4e36367b5e8efffa19f48cdbf2e49dd7,29.75
0x26c7569a968cb30eb74a7fa582440be88773dfbe,29.75
0xd3ce3d03e70c93a975a683cbdb77d93642816cc0,29.75
0x051e29f6c703e9ddd7d38d194cbb95724ffefcb6,29.75
0x8d04d2f5745b0fa1d3efe8ec579a5978ec0c264a,29.75
0xf422bbac735756e7630e5b8b5fd9b6332ca592d5,29.75
0x86f1890697bab9c20997fa44505bcfec66ef9b4e,29.75
0x6e78c8d335df60ccb2e35393241ed85d6dc299b1,29.75
0xb74d22e37acad9bd04fa0415bb371d1070d885e0,29.75
0x5dce1b63ac429d90ca7cce348348252bc299b7d9,29.75
0xcb6a036c0ee6efeb0c1972986345850902f091bc,29.75
0xd10b01b2e8e1985001435036cd0b2f7a8b9ebc57,29.75
0x26d211bcf7873fe25b91acb83f396fba9492f8e8,29.75
0x2b871e0069b7c633939c45302075239bbb2261c7,29.75
0x0ae3e4227fc10ea0a19c4b2f82659ed89a7a08a0,29.75
0x631a98f6b920c1d68d1d39de304bdfa22910034d,29.75
0x27189e1ea7627860676b5a2852fcad9477db72ac,29.75
0xbee8259e574382274a485334447ad4eeeb1de35a,29.75
0x77aed7e02f642a29c60354190791708ce4df18e4,29.75
0x5d09baf19d940dc84661036d2bbdbf5fc527f9fb,29.75
0xc0ce74a522bd2a3a3a82e9488a4ffd4bee9d22f4,29.75
0x889a32b20e4416a13f104f3afb237d2e2528c6b9,850
0x33628a8402b2ad8ea8961db700370f7d52e5ef1e,51
0x8f41d0fad92377f84e1f49c3f2cbd1fed96b3497,25.5
0x943ed1afe7889eeb3173ade82a71e6bacdf64cc6,850
0x2f0d5918af0d12631df3fd45270ac3153c48f38b,425
0xcc323e9072f0da3a031a9fb3e2ed3841bc517096,850
0xcdae6e5d38605a4f428f2ed7c811a579d213bb97,357
0x161b6714434451ee626d18ffc3745a50252ef112,29.75
0xc940510bca2d3766eb6af56b54d4a3948a3d692b,964.75
0xd303b562149f6f00686ca77cc97924c5dac2c366,21.25
0x0d10dc593c53ea0bd488bc625bd1e29d5882ef5c,29.75
0x8c6138356d2739354965500189acc17a7e0585dc,29.75
0x03e67cfaf0c107844a02fa4233052afad4bd9272,1559.75
0x2ad923de23d9ce58e53d53b180a69f117d6e9aa3,29.75
0x66f195d664327dc3aa20174cd03b3eff78e2aa25,212.5
0x837009d3aa0ff02bf971fe4eb9fc499c286d3927,960.5
0x5de42bad8dbc8873a4f1fb17ddf1f503c1804036,1092.25
0xa3a7bdded94ed5fa2f5fedce8e9667b2796536af,892.5
0xb76f6a447693347453a5f2c45f0b30b15fa343b7,29.75
0x1d8eafe1e7a30776b5a5b7baceea3fe9286227fe,106.25
0x726356cf0ed11183a093d5c454deb6f9543831f7,1092.25
0x4ecb2ad57322ae37160ef62cf0d57294d8437a8a,29.75
0xaa40e02c227947d33dd7e411de2a1db3b96e5851,1330.25
0x762300ad5f5749cc2e835932fc6364a41c3e0242,25.5
0xea9adb709a32d02e924988748d566675a0bea868,51
0xea7c1aadce0fc411562dd219f1d12ee062cb376b,437.75
0xccde74bc42f2b6389177837567c1fb5c2c2257f7,29.75
0xef1c6d6ae70e48030b0a0b0d97346105e94d41f7,208.25
0xbc99a6d7d1a0756f85e343092f6df70344400fd9,29.75
0x544b0181e16bf55ef971ce9ffe1d78ecc536aab3,357
0x4c99f7b818a8a8ef54c07c5b29fcd6e07f355f5b,29.75
0x19b4854672581fbf7606ff1317b4006847041479,612
0x04dc948863fe21b097b8752b115a1318a2a1952c,454.75
0x868549d585b8c220bc9ba2f8a142f3052e268bb4,89.25
0x019ccc74b07b5f264206dde9688e350379b67de3,29.75
0xd67bea641952c1e920c122108bde1d36e1c9d388,29.75
0x4429f8362093602ad2c3697e901a9f0eeb1cf036,29.75
0x9b80f360ecd1f2871d792ad0dd0d8ca7a972b222,102
0x8baf1bb6d6e52b6e81a9d780c2f36fe507dbf6a2,1092.25
0xc70a48171ce0b0f613621a4143c30b67c3e2e9d8,879.75
0xb28f2d789e9dae9fccff7e810a846f4b42a29c12,1432.25
0xcaa53fa3c33da82bad0ddd0ac56b040700cbcbbe,1326
0x167589bf67752ccb079151fac71504d8bf8ac196,29.75
0xefed25cc0c720bf88fdfb9413dbe7849739f43ee,21.25
0x7a94b8691593a4b58dcd92ecb469c82ca83901dd,29.75
0x41e88d36d5153f3bfab14d8c4863044aac910a91,29.75
0x3bbb16542c4ae098ffb49c43eedfd77c5b9c4261,879.75
0xdb0d563e4ff2dde0e1c31185a201bdebce2230fa,331.5
0xeda01024dc5ddf967719124a37194a1474247feb,850
0xd8c84eac995150662cc052e6ac76ec184fcf1122,29.75
0x6aee0b264dad6847a9e6afb3ddd2f1a7bd2bd45c,29.75
0x4ff7ff6bd423c3dfd07bdd7dce2b6aac09fe0d2c,208.25
0x39cdaec2ac326af5795a4a60ac38a11b9de5a301,879.75
0xb37920a7b1f23b39d97c64123d6501115df0576f,29.75
0x37834333483c803fd8e91725cd589860dd264997,29.75
0x76296e9d2c782adfa7a8a570b161f3428066159c,29.75
0xbbfc74f1f4acf3b67675ccb6e48bcdcdd355d43b,212.5
0xc95dd22eb99f812eafab969d9b4b59ddda3f1994,850
0x476a1e0bfa04fcbf83f84511efd7dcf3eb5311a1,1194.25
0x8f7ac1e6b436db9046b4141e81ff1d31f59eb16f,382.5
0xe90ca49f51af7cb8b82374453527a69ceecf6ae7,29.75
0xa544dc85c67964bb6ce10cc281fc3228f9fa4eda,29.75
0xfac4292be5248e66152e9fba79c841feb4bde97c,25.5
0x471f97a4729bba55393487e8e8ad71a3b640483e,1062.5
0x768ac7abb653ac0e919129845dfb0d77e869c826,29.75
0x89202f7415e053db1a816b1bcbfba35a3b7bbbc4,297.5
0xf0193ae492d6138db94ae4872ed13f65ead94e5b,25.5
0x37cf41a0a641d47d9cc4c45f3b1818903d3510e5,29.75
0x404935e6b798f82ef4e4c0c7d435a5e75c4618d6,1092.25
0x25c71739ae69ce53cdb4fc4839c1d1239ea712bf,29.75
0xd8d478afd1069b2f646c94baeb6fcbdd9d3fa750,29.75
0x2234e52a37704e77021bf90ea3c53e165cb985da,850
0x0bba0acdbdd907458e942f9dc31e62889116e9f2,29.75
0xc96f70172d16326395525e154c7c868f98e00e5c,55.25
0x25105f9f1c9f8e5f00db4b76ddf9d8ff976603ba,29.75
0x961dcaff6ece747f4e5c7457cba4a444835556b8,29.75
0x3f73561dbed168d1760920e6191fa2aa2b563269,875.5
0xfbfb4d1c19342aaebf97ab874d639030e919ff64,29.75
0x22c6887778fb3c8a5d7693f0bc781fef7f442251,59.5
0x87379c15810e77502e436ab8f06794cc662d39a5,879.75
0xc88bc59f63e25b16c598bdfc31dfa4c61484722d,29.75
0xe643905624879b401672802036043ce2c954268a,1304.75
0xd371c5b95a9b731aba614fed4a93edcee60df3ff,646
0xd576b29870a145dde8b2b39a4531626b8d76f42f,1304.75
0x22f20953fa3ed04ec7bbb9c467c24c7932cd6916,25.5
0x87ae9047f7879a229a929ad5ee026a5aada15b3d,51
0xf3d861bd80c3b56af43702224515404cb8908d17,255
0xfae0166310b0a5322c9913ec606123d7f6d00ebc,29.75
0x0b21d7787cb6dd0f87f2fa651ce48542e245a3e1,29.75
0x91fd63388c32584942c8b5ddf778af376e733aa9,29.75
0xb7957e9dc54df66ce90cb71241f743374266beba,29.75
0xf6ca90b319e62e79b54729f0711c0304569cf62e,29.75
0xf01e00a5396139e695988b4aae022b4c89fe35bf,29.75
0x6947d4247720b7805d34df682d59d860f5a76669,29.75
0xcdaa69ddd94015e0a9f34a185d87e51626cd0a48,29.75
0x5dbc97f1696f3d21cbb6980854a4650d8836a7b2,29.75
0xbf834a36734ba6bd3a21245922f8f1a210a068af,29.75
0xb24161b5b18724838c982f1a944f2f9b09e0c9db,29.75
0x95d7e296bcd1ed656f4be7729cc3b7f0f9e12d1e,29.75
0x89eabdfcaaf2824666383b69d850b8a0ee505e5f,29.75
0xf5eee33c085507b3eecd62b819573bdc73a8b569,29.75
0x539aaa449501ec75e72894386ca001f9dac2b021,29.75
0x121c083c734e8619f43aed1cdf5bd44f7e3008fe,29.75
0xfccee270b27d36b9504cab9ed098969e4cbbd437,29.75
0xdbbf371ebc60ad2449e739d872cf6a242142c6aa,29.75
0x17bf34a8ec5d087480de409986b95277b3f1ebe7,148.75
0x3ba6f6e1561eb6b2d7a833b82cc4d0c4065d71c7,208.25
0x57e8b4cbfbaab5991c0d56cbe8870d77a2c24645,89.25
0x621380a592ea1c84b30bc4d218620ac97c250ed4,153
0xbe761779a9063be8f9856424cd12d58bb8e25e06,29.75
0xb75460d8962d07754dcd6b3bbe2887135b288f35,29.75
0xfc016ecf7f95aaf6e2e62236002b561527da1192,178.5
0xec59eb9da1269a759521fb1718aa1c0b4e55a592,544
0xb6e36d360e6085106bee1c8c8e7b133937c46f66,127.5
0xe2c7fe9d472ce85b97e638e1e1a81972508c3263,29.75
0x7f4ffca375ad8c913734d1429ca2ea904f80fc71,51
0x53c4be51acd98078245f087a1ef0805eca8e4c25,29.75
0x00531eec53d0971902182091ab4802825645dc7b,29.75
0x74d6e9da87d413d579ea61578615e5387f08a572,1517.25
0x41935ce9abe2d3be0ce27895efbcae05657c6474,29.75
0x2c86b511ab22f9724aa1f71c413758983ca939a4,51
0x18fb3e1f1a96eb29fd1abf9a387ab2c791491d76,29.75
0x63730e5b468770ba36b85f84cb7ee1e3170666c9,29.75
0x3edade235cabbd3f2fbe9b823ef7093659790ae5,29.75
0x4ea7621d5ee0550b51f128502368aa9bf3e5a33a,425
0x63a8ae9f3011d14d2f074f274809bdcfb3889b14,55.25
0x73ddb14abf93ec0fa0e9d55df0f14ed4a7228dbf,5767.25
0x83d99f07d266b4c756e7d96d0a4d2ac41c7c5aae,850
0xff4e8b1428489cc0c5bbcd12206ca0efda9a6862,29.75
0xbb23986b8a507f3e01710f3e7b821d3f21f0ab0c,433.5
0x8d64fa48cd15e50533f211878714884ccc2c2a89,29.75
0x68657d5950017f81c46ba9fc0f2669249d4b3229,29.75
0xe86d1d77f1d579fc4654c51f32c32ca74917266c,21.25
0x8183e3ce53d0fbefb163185fd21231609d7b464a,89.25
0xd79df9dfdaafb194d4a9f1536af5a7a3b37ed8f8,769.25
0x9f5cfdb271da1100df86caa10243f3120ba4c6d9,833
0xa738245f101a3858c868c37bb9207d02dca96348,29.75
0xb687e75958b907f968f0674b1d10a5d2ed946a86,55.25
0xc1532b2b6067ec4f8a9008ebbdbaea4048f2f18c,850
0x63876585a9f36b1d30551ae457463cdcb4c05af9,850
0x8b5da3e29e968b743a8fb00914c5053bdf750e6e,29.75
0x76d30cc09af2b61695acd745b364e1c880032344,29.75
0xd82f9c138b4b10309a5117324d78a75874e0f80d,892.5
0x1c023d932393a3b64d911d20d4249b2a822e3213,29.75
0xc6e3879bccf181d0c3dc4d925eda6afaf2b1f53a,221
0x046b05add1c74beb392718ce7b6607205568e911,80.75
0x5cb41e543247edd43fdea135aea6b3a2f17e0502,59.5
0x594f5cdc1b40cf0373253ffb21d21af3baccad2d,29.75
0xb9b4828b9ca8fc8e5a830ca5928082a95f1cbfdc,29.75
0xb3428c5fc2b40674f5be24dd2fe72b5d5b7996c1,29.75
0xa42eeb2f9829d01ce764aaaa3d16be5b0cba26d2,29.75
0x6da832a56df09726ac5e98541109ce6c9c31d4bd,127.5
0x498d2675186c036a8312981f03002dbefaee2903,29.75
0x251a8b1f47d8d927c9ae56647475b51c23954546,29.75
0xc31ab973e92778fb22daf58a06afe4498a25e69e,29.75
0x8e37674a6c242f26a355977fa199d34eef8299a7,29.75
0x511f69584212fd073b315c21731af84cbe9ea7d8,29.75
0x630e978089f69dbe2cd6f429efadefafe72056ca,29.75
0xf33ffbe6ee7e88a351ddd24b817c89dad792af40,29.75
0x8b4393fcb44df2bb7d83ba04cd1a19582a496b72,29.75
0x8460b752d49de926c8c623b4a836eb7bd402930c,59.5
0xd038c7d97f4be623f5c035b4cc1f950567b2931e,55.25
0x446711f07a8d093a265d4ad00f5fb3dd34c674d6,29.75
0x77585bd467cea7b76a6b5c2aa0ea44f328342134,599.25
0xb0775e0dcee3afccff79d37d874f244433583496,29.75
0x39bea99f21d6404a7bf89e19b346e70e5ce2fc77,29.75
0xa0284da4cd708c94e8123ed17cca0ca2a5ce2fd4,29.75
0x30f5d173bcecc50099556ebb58af9c10bcb1134e,29.75
0x1db01626210c100f460e372b2f9bbf303dbbe5b5,29.75
0x7c843cb4f3800348c2c6e39509895d24c4831254,21.25
0x46f5d1bcf2b0461510f38b4aea840856142121f3,29.75
0x0478b2c097bc17dc5090e6bbb9284bf07c3c6b3d,29.75
0x0a747ca1a926069bae1bf2a06c21e4ef1227cd75,29.75
0xaf5526da40b7d851ffcafb3e2a4e3fed6d589364,29.75
0xa3bb416490cb7dff451a68a84778d4b985a5c1a9,29.75
0x2a57d95de60002b5e3c5edcd2cc3098678e7e9d9,29.75
0xfc16676326f71391e0c9f62443744516432fbac1,29.75
0x85333e06f2db109c273f27c31c89c85004070287,29.75
0x40e320e5f3dbaee4b65f01e286647043b9a3d00c,29.75
0x3246f308ce9cb4715ff9e65f6d1b430e4006df92,29.75
0xd6259c6683a6f2933a812409af1ef28f8a000e98,29.75
0x558bed06ee6a5a0a0fc3b23257868a585c757bed,29.75
0xb6be20975297545c8baaf30a77ffe4cfdafabb96,29.75
0x977963f9cefb6d0b9b90f54c8dcc2c105eda410b,29.75
0x394b27e67523d46b2531de0ee117b023c82ef3b9,29.75
0x8e4685e42e7ba7f00d00a8bacdac443e741fe4de,29.75
0x57908df3a3bb0520299628c60c68b11cf24c4ba3,29.75
0x424256225ab6d3a1121744bca48a2e6159b5bc02,29.75
0xdea552eac4aa8a40a8d8d36a39a6143a5e467e98,29.75
0xcd5e1f1c9f81e4568a6b28d6b44e598f939ae1ba,29.75
0xeab0c862e37becc5c8741dea3f218211cee8f2da,106.25
0x22b1d74e9c9bd19dcd3f2272a1d73208a3fac53b,29.75
0x98f24e15136b6c2d78b6d28950a062f7f7e9f164,29.75
0xcbd8c327afa10a769a8e31e4a352d58ad36af185,59.5
0x99edbe6b997d6ddf9200a8bca87610384c133366,29.75
0xf39b07fa34046a0fd31263d426970ac1bb77531a,29.75
0x0c069cb27c4adceabeb9c72eaa25e834051fb97c,29.75
0x7b38eb92940ff5fdf3ce3c2b5ca52f751077fd16,29.75
0x9d7e768c6b72c35682270732420ef45333a564cc,102
0x7800093fbd443b64c70422c627c6c54a8be6b6af,29.75
0x47af79bf909518c918498b8eb150a26f4e8c40b4,29.75
0xba89fc27b72343050c6b7a4f3f02ebb89048f696,29.75
0xe2321ac0ab75a2b3a00e8b7da1be4a5fe2ba4475,29.75
0xa577d567f7dcd7fd0d5445ce5c60881eb3de4a04,29.75
0x7b40851c76b37124756fa0fd1f0ba41850201434,29.75
0xba0364df6a256e7581cf0d0ddb8becfd2afdc462,29.75
0xdf1065ac31234eebf8743963a757ada7dc6fd341,29.75
0x80be7ebfa65c0d102feed05c2399339006d18ce4,29.75
0x731843c4ae75187583bd0bdbd1b68d85e62f2e23,29.75
0x84f73d638870c7cb59735e831f3f7517290c5176,29.75
0x618de0cc70edb3b441fff9b6da4172eab39c66a2,29.75
0xecac020c2efc51cfd714d6acfea0257d93f7c974,29.75
0x379462efdcf0de154925fe8b90cf9dea17ec96fd,29.75
0x5d296fe80a11b95d316888cda9d11903fe554730,29.75
0x78e5147caf1c686b442bee9e88d0ec22f81c1c13,29.75
0x458ffca5371f9ff96a4b6e88c312f80ad45d7693,29.75
0x0ec1791c85caa2a28d7e2adb64f03a7af32b5d98,29.75
0x64dcf6c5e97fe11be290e02104a95cd5dc662d72,29.75
0x01a79b62ff5b002f240b065523b2573aa34e4ef5,29.75
0x0cf1bcfe4bc51cf630ff94950ee2f2c6f9ad01ec,29.75
0xb5b59723d55f698f6da29d9dc234447655d47069,29.75
0x62f1b1027846c8c247b5ae6d0c89f19aa1e1646f,29.75
0x8e951550809790826acb69d1229b5d10f2c4db29,29.75
0xc7069f6fb71d345680b4fd305c37bbe4dcd88deb,1062.5
0xca4ba692c3538189baaa67db36c2315aab1fc2e0,29.75
0xd8cfed83a12518cb83f8055ac03a06493dd12334,29.75
0x60d0d0566b66317fed7029f46ef8b2ba24a71197,29.75
0x10dfbd9fc87652429a668b5d92cf387b9957b895,29.75
0x42d8c45c450beb8d7015641feaa31cf0bdec4efd,29.75
0x81f19757c5a0f6f37e39b2219de8bc4b47811a0a,29.75
